Card,Success,996.25
Cash,Success,4861.49
UPI,Success,4225.05
Cash,Success,2804.19
Cash,Success,1085.61
Card,Success,2146.85
Card,Success,648.09
UPI,Success,4211.27
Card,Success,330.68
Card,Success,3211.44
Cash,Success,2335.31
Card,Success,4001.6
UPI,Success,4233.94
Card,Success,1275.9
Cash,Success,1364.17
UPI,Success,1382.92
UPI,Refunded,1890.16
Card,Refunded,4139.53
UPI,Success,4121.36
UPI,Success,496.2
UPI,Success,2251.35
Card,Success,3340.05
Cash,Success,1635.5
Card,Success,3983.44
Card,Success,3774.73
Cash,Success,1341.28
UPI,Success,4962.62
Cash,Success,1393.08
Card,Success,3499.69
UPI,Success,800.04
UPI,Success,1461.5
Card,Failed,1615.42
UPI,Success,2186.07
UPI,Success,2897.43
Card,Success,4501.89
UPI,Success,2957.94
Cash,Success,1445.22
Cash,Refunded,2454.22
UPI,Failed,3400.15
Cash,Success,1837.77
UPI,Success,3132.04
Card,Success,3830.1
UPI,Success,2374.22
Cash,Success,3441.09
UPI,Success,4514.4
UPI,Success,2287.99
Cash,Success,3427.73
Card,Success,3969.11
Cash,Failed,3565.42
Cash,Success,3480.56
Card,Success,1815.92
UPI,Success,4194.92
Cash,Success,63.56
UPI,Success,1869.72
Cash,Success,247.35
UPI,Success,2874.2
Card,Success,2596.26
Cash,Success,3921.86
Card,Failed,4199.23
Card,Success,4980.25
Card,Success,3042.21
UPI,Success,2965.25
Cash,Success,2069.94
Card,Failed,1286.69
UPI,Success,3976.45
Cash,Success,4579.05
UPI,Success,4889.24
Cash,Failed,3451.32
Cash,Success,3062.06
Card,Failed,2851.11
Card,Success,3128.65
Card,Success,3075.03
Card,Success,1941.02
Cash,Success,4097.43
Card,Success,2482.52
Cash,Failed,798.27
UPI,Success,3675.27
Cash,Failed,226.63
Card,Success,717.47
Card,Success,3581.43
UPI,Failed,3402.6
Card,Success,4204.61
UPI,Success,1016.9
UPI,Success,2854.05
Card,Failed,1248.33
Card,Success,1860.49
UPI,Success,851.36
Card,Refunded,3533.87
UPI,Success,4411.5
Cash,Failed,2447.98
UPI,Success,4019.09
Cash,Success,3334.34
Card,Success,4562.63
UPI,Success,3542.59
UPI,Success,1148.46
Cash,Success,2171.12
UPI,Success,972.54
UPI,Success,3470.68
UPI,Failed,4554.37
Card,Success,2031.37
Cash,Success,3961.88
Card,Success,2969.35
Card,Success,4444.62
Cash,Success,3944.01
UPI,Success,1904.42
Cash,Success,2196.76
UPI,Success,3170.05
UPI,Success,1933.87
Cash,Success,3785.56
Card,Success,462.88
Cash,Refunded,227.95
Cash,Success,2926.77
Card,Success,1469.54
Cash,Success,1283.34
UPI,Success,3831.0
Card,Success,4433.12
Card,Success,2935.79
Card,Success,1826.04
Cash,Failed,1005.64
Card,Success,4316.76
Cash,Success,2933.7
UPI,Success,3655.6
Card,Success,2314.99
Cash,Success,4546.05
Card,Success,281.17
UPI,Success,4400.59
Cash,Success,997.71
Cash,Failed,397.44
Cash,Success,2643.76
UPI,Failed,1844.24
Cash,Success,1338.09
Cash,Success,194.7
UPI,Success,2510.48
UPI,Success,3704.76
Cash,Success,4189.77
Cash,Success,2682.64
Card,Success,556.1
Cash,Success,3291.64
Card,Success,1307.19
UPI,Success,4852.43
UPI,Success,845.84
UPI,Success,2332.99
UPI,Success,212.4
Card,Success,2560.8
Cash,Success,738.86
Cash,Success,4985.95
Card,Success,582.42
Cash,Success,3176.51
Card,Success,2401.73
Cash,Success,192.11
Cash,Failed,1347.29
UPI,Success,614.0
Cash,Success,2220.06
Card,Failed,4580.11
Cash,Success,2406.94
UPI,Failed,1105.83
Cash,Success,4438.53
UPI,Success,746.92
Card,Success,3652.03
Cash,Refunded,3235.33
UPI,Success,1184.73
Card,Refunded,4484.36
UPI,Success,3135.23
Cash,Success,4115.81
Cash,Success,2346.17
Cash,Failed,1077.46
Cash,Success,1933.01
Cash,Success,2261.52
Card,Success,2424.15
Cash,Success,4796.94
Cash,Success,1025.56
Cash,Success,169.48
UPI,Success,1838.25
UPI,Failed,2763.72
Card,Refunded,4666.9
Cash,Success,2209.3
Cash,Success,2985.05
Cash,Success,3906.4
UPI,Success,121.27
Cash,Refunded,1645.63
UPI,Success,1601.44
Cash,Success,1512.33
Cash,Success,4320.3
Cash,Success,946.5
Cash,Success,2280.97
Card,Success,4448.51
UPI,Success,983.1
Card,Success,3298.88
Cash,Success,3764.05
Card,Success,3185.22
Cash,Success,1556.19
Cash,Success,4759.33
Card,Success,883.25
Card,Success,4999.67
Card,Success,1131.22
UPI,Success,988.94
Cash,Success,2284.6
Cash,Success,2628.59
Cash,Failed,1476.39
Card,Success,3238.59
UPI,Refunded,1574.12
Card,Success,781.09
UPI,Success,1559.21
Card,Success,2529.85
UPI,Success,1088.97
UPI,Success,1194.45
Card,Success,3425.12
UPI,Success,1272.74
UPI,Success,1016.69
UPI,Failed,2878.53
Card,Success,2646.08
UPI,Success,1451.66
Cash,Failed,3818.95
Cash,Success,3136.59
UPI,Success,3393.42
Cash,Success,4019.27
Card,Success,4313.89
Card,Success,72.04
Card,Success,4165.75
Cash,Success,3841.91
UPI,Success,577.07
UPI,Success,952.53
Cash,Success,3493.81
Card,Success,1321.21
Card,Success,4944.95
Cash,Success,2337.16
Card,Success,2025.39
Card,Success,3136.25
Card,Failed,3258.41
Card,Success,4556.46
UPI,Refunded,4191.05
UPI,Refunded,3650.67
Cash,Success,3593.83
Cash,Success,2286.52
Card,Success,3976.39
UPI,Success,1775.64
Cash,Success,1875.57
Cash,Success,3558.08
UPI,Success,3407.02
Card,Success,4184.87
UPI,Success,4840.9
Cash,Success,2184.23
Card,Success,575.06
Card,Success,4682.21
Card,Success,1190.88
Cash,Refunded,2228.05
UPI,Refunded,2570.91
Cash,Success,4413.24
Card,Success,278.09
Cash,Success,3775.35
UPI,Success,1239.53
UPI,Success,486.68
UPI,Success,2779.64
UPI,Success,3489.25
UPI,Success,4222.63
UPI,Success,4967.02
UPI,Refunded,711.42
Cash,Success,1967.28
UPI,Success,722.49
Card,Success,3343.35
Cash,Success,4815.95
Card,Refunded,418.27
Card,Success,1064.02
UPI,Success,2719.83
Card,Success,4662.24
Cash,Success,396.57
Card,Success,3691.78
Cash,Success,4912.9
Cash,Success,4089.73
Cash,Success,3956.18
UPI,Success,1892.98
Card,Success,4457.94
Card,Success,4252.43
Cash,Success,2725.38
UPI,Success,2401.81
UPI,Success,3984.07
Cash,Success,305.11
UPI,Success,2786.55
Card,Success,3133.69
Cash,Success,408.13
UPI,Failed,4592.63
Card,Success,4521.12
Cash,Success,4021.11
Cash,Success,1213.25
UPI,Success,781.32
Cash,Success,4457.56
Cash,Success,734.5
UPI,Refunded,2828.63
UPI,Success,4334.63
Cash,Success,2703.0
Cash,Success,2300.44
Card,Success,4254.69
Cash,Failed,3747.98
UPI,Success,3332.69
UPI,Success,1233.85
Card,Success,851.5
UPI,Success,2887.97
UPI,Success,2127.78
Cash,Failed,3858.52
UPI,Success,1236.84
Card,Success,2408.17
Cash,Success,3689.65
Card,Success,1446.31
UPI,Success,1774.48
Cash,Failed,685.6
UPI,Success,503.47
UPI,Success,3380.5
UPI,Success,4316.54
Cash,Success,1402.53
Card,Failed,2299.8
UPI,Success,4091.29
Card,Success,4830.47
Cash,Success,1108.0
Card,Success,2718.66
Card,Success,879.47
Cash,Success,3372.17
UPI,Success,4025.89
UPI,Success,4707.9
UPI,Refunded,4184.79
Card,Failed,532.75
Cash,Success,2539.22
Card,Success,4362.83
UPI,Success,1653.4
UPI,Success,3626.99
UPI,Success,2296.57
UPI,Refunded,3915.2
Card,Success,3915.99
UPI,Success,254.32
UPI,Success,775.65
Cash,Success,4761.79
Cash,Success,2868.33
Card,Success,809.99
Cash,Success,803.17
UPI,Success,3262.86
Cash,Success,1870.03
UPI,Success,990.31
UPI,Success,2095.05
UPI,Success,3211.11
Card,Failed,2180.55
Cash,Success,1220.98
Card,Success,4837.27
Card,Success,307.28
UPI,Success,261.26
Card,Failed,3428.28
UPI,Success,2873.97
Cash,Failed,3100.89
UPI,Success,1233.26
Cash,Success,1166.78
UPI,Failed,1949.19
UPI,Success,1921.46
UPI,Success,382.66
Cash,Success,2466.03
UPI,Success,1337.95
UPI,Success,3188.01
Cash,Success,1305.54
Card,Failed,2352.64
Card,Failed,2978.57
UPI,Success,2910.29
Card,Success,1256.07
Cash,Success,2112.29
Cash,Success,128.1
Card,Success,3748.51
Card,Success,1642.11
Card,Success,4266.85
Card,Failed,4207.51
Card,Success,2518.27
Card,Success,4922.42
UPI,Success,121.57
UPI,Success,3135.3
Cash,Success,3187.53
UPI,Success,3358.33
Card,Success,2259.34
Cash,Success,3141.49
UPI,Success,4821.3
Cash,Success,4774.67
Cash,Failed,4175.3
UPI,Success,3290.99
Cash,Success,643.27
UPI,Success,4558.26
UPI,Success,887.5
Cash,Success,2589.18
Card,Success,4672.98
Card,Success,1208.33
Card,Success,1816.33
UPI,Success,281.46
UPI,Success,4858.97
Card,Success,2146.27
Cash,Success,4886.75
UPI,Success,3095.42
UPI,Failed,2752.68
Card,Success,3686.84
UPI,Success,1671.8
Card,Success,1056.09
Cash,Success,4796.36
UPI,Success,237.32
Card,Success,2807.76
Card,Success,4643.82
Cash,Refunded,4226.95
Card,Success,4096.55
Card,Success,1594.21
Cash,Success,2850.08
Cash,Success,559.21
UPI,Success,4749.65
UPI,Failed,1674.47
Card,Failed,580.45
UPI,Success,3001.28
UPI,Success,4664.59
Cash,Failed,3217.5
UPI,Success,1844.16
Cash,Success,1466.73
Card,Success,1473.68
UPI,Success,1727.64
Card,Success,2946.55
UPI,Success,2025.03
Cash,Success,4105.5
UPI,Failed,191.26
UPI,Success,2303.04
Card,Success,1817.06
Cash,Refunded,4393.47
Cash,Success,1634.65
Cash,Success,754.78
Card,Success,3506.4
Cash,Success,523.28
UPI,Success,1935.83
Cash,Success,2199.21
Cash,Success,4253.4
UPI,Success,365.32
UPI,Refunded,2329.45
Card,Success,917.15
Card,Success,3939.5
Cash,Success,57.88
Card,Failed,1069.27
UPI,Failed,1586.81
Cash,Success,4399.14
Card,Success,2980.92
UPI,Refunded,3737.83
Cash,Success,1188.13
UPI,Success,2365.82
Cash,Success,4391.51
UPI,Success,4486.04
Card,Failed,2515.5
UPI,Success,4702.48
Card,Success,2042.81
Cash,Failed,1787.58
Card,Success,2044.17
Card,Success,1925.01
Card,Failed,3022.38
Cash,Success,887.62
Cash,Success,3063.73
UPI,Success,1268.14
Cash,Failed,1785.62
Card,Success,1757.42
UPI,Success,3912.17
Cash,Success,4610.14
UPI,Success,156.14
Cash,Success,1352.04
Card,Success,572.73
UPI,Success,776.27
Cash,Success,4304.5
Card,Success,4148.63
Cash,Success,3314.59
Cash,Success,3245.24
Card,Success,4824.78
Card,Failed,1048.56
Cash,Refunded,3761.82
Card,Success,4699.66
UPI,Success,2764.86
UPI,Success,425.49
Cash,Success,2718.54
Cash,Success,3759.58
Card,Success,2944.95
UPI,Success,3129.4
Card,Success,3409.39
Card,Success,2916.43
Card,Success,4187.04
Cash,Refunded,195.99
UPI,Success,1629.15
Cash,Success,3603.74
Card,Success,3828.65
UPI,Success,4942.86
Cash,Success,2504.16
UPI,Success,4713.19
UPI,Success,1764.18
Card,Failed,777.11
UPI,Success,1699.53
UPI,Success,1856.51
Card,Refunded,4755.67
Cash,Success,3359.62
Card,Success,2485.32
Cash,Refunded,1060.22
Cash,Success,1332.14
UPI,Failed,1439.23
UPI,Success,774.81
Cash,Success,2788.44
Card,Failed,3811.73
UPI,Failed,1098.51
UPI,Success,4902.88
UPI,Success,1903.69
Card,Failed,2518.16
Card,Success,3139.57
Card,Success,4422.73
Cash,Success,3981.57
Cash,Success,1995.87
Card,Success,4943.5
UPI,Success,3641.43
Cash,Success,1448.32
Cash,Success,446.06
UPI,Success,333.69
Cash,Refunded,1111.56
UPI,Success,108.45
UPI,Success,3796.32
UPI,Failed,2816.13
Cash,Success,351.8
Card,Refunded,2315.02
UPI,Success,3982.59
Card,Success,1406.37
Card,Success,1922.48
UPI,Failed,3210.48
Card,Failed,1612.85
Card,Success,2817.28
Card,Failed,483.44
UPI,Success,4162.38
Cash,Success,3786.05
Card,Success,3612.45
Cash,Success,3991.34
Card,Success,2104.66
Card,Success,310.8
Card,Success,564.24
UPI,Success,2062.61
Cash,Success,1763.39
Cash,Success,3819.71
Card,Success,4805.41
UPI,Success,1873.17
Card,Success,2025.94
Cash,Success,3279.07
Card,Success,537.41
Card,Failed,1194.23
Cash,Failed,2241.06
Cash,Success,3319.33
Card,Success,2580.42
UPI,Success,4785.96
Card,Success,2451.21
Card,Success,3566.27
UPI,Success,1912.34
Card,Success,4165.75
Card,Success,4690.21
Card,Success,598.18
Card,Success,2550.24
UPI,Success,3162.07
Card,Success,436.45
Card,Success,118.17
UPI,Success,89.95
Cash,Failed,3067.2
Cash,Success,1041.51
Card,Success,2980.2
UPI,Failed,3320.94
UPI,Success,1476.63
UPI,Success,3290.43
UPI,Failed,1877.59
Cash,Success,450.3
Card,Success,4649.62
Card,Success,3953.95
UPI,Success,820.34
UPI,Refunded,2125.25
Card,Success,2590.87
Card,Success,2965.76
Cash,Success,952.21
Card,Success,3571.66
UPI,Success,2822.44
UPI,Success,507.77
Cash,Success,1411.21
Card,Success,4595.4
Card,Success,4751.68
Card,Success,3451.87
UPI,Success,4373.27
UPI,Success,4070.38
Cash,Success,3822.12
Cash,Refunded,1317.97
Card,Success,4575.93
Card,Success,100.64
Card,Success,755.19
Cash,Success,1200.45
Card,Success,913.31
Card,Refunded,4829.38
Card,Success,4991.48
Card,Success,654.2
Cash,Success,3084.81
UPI,Success,4056.31
Card,Success,3799.16
Cash,Success,3612.47
Cash,Success,712.56
Cash,Success,2856.07
UPI,Success,4103.93
Cash,Success,2515.81
Cash,Success,2259.05
UPI,Success,1330.93
Card,Failed,779.41
Cash,Success,4933.08
Card,Success,223.0
Cash,Success,313.92
UPI,Success,2936.37
Card,Success,923.54
Card,Success,1722.92
Cash,Success,2064.48
Card,Success,796.42
UPI,Success,147.39
UPI,Success,1332.81
Cash,Success,1816.59
Cash,Success,2327.73
Card,Success,3662.87
Cash,Success,4632.58
Cash,Success,735.48
Card,Success,4339.91
UPI,Refunded,3539.48
Card,Success,238.28
Cash,Success,3319.74
UPI,Success,1471.44
Card,Refunded,4052.12
Card,Success,2840.15
Cash,Success,1318.45
UPI,Success,4583.09
Card,Success,959.78
UPI,Failed,3797.4
UPI,Success,4231.2
Cash,Success,3987.88
Card,Success,1325.12
Cash,Success,3788.86
Card,Success,1062.66
Cash,Success,2255.8
Cash,Success,89.1
Cash,Success,1628.14
Cash,Failed,2167.02
Card,Success,388.44
Card,Success,4090.85
Card,Success,4385.46
Cash,Success,2574.98
Cash,Success,3361.52
Cash,Success,3140.08
Card,Success,2063.38
Card,Success,1264.7
Cash,Success,4032.56
UPI,Failed,2191.49
Card,Success,2093.5
UPI,Failed,4870.38
UPI,Success,2273.28
Card,Success,1686.03
Card,Success,2434.1
UPI,Success,4170.46
Card,Success,798.48
Cash,Refunded,1285.53
Card,Success,3807.83
Card,Success,2460.19
UPI,Success,2637.65
Cash,Failed,4508.17
UPI,Success,2137.81
Card,Success,1010.9
Cash,Success,2035.88
Cash,Refunded,2468.06
Card,Success,1701.61
Cash,Success,2169.52
UPI,Success,3241.15
UPI,Success,617.95
Cash,Success,914.68
UPI,Success,2591.42
Card,Success,232.23
Cash,Success,1011.74
Cash,Refunded,2863.2
UPI,Success,543.56
Cash,Success,2071.65
Cash,Success,68.55
Card,Success,865.67
Cash,Failed,4530.75
UPI,Success,1298.92
Card,Success,3774.39
Cash,Success,2318.64
UPI,Success,3158.94
Cash,Success,1540.79
Card,Success,3758.98
UPI,Success,3300.66
Cash,Success,2438.17
Card,Success,1885.47
Cash,Success,1743.44
UPI,Success,4441.34
Cash,Success,3976.13
UPI,Success,2019.61
Cash,Success,564.25
Cash,Success,469.18
Cash,Success,3320.38
UPI,Success,3258.53
Card,Success,3000.62
UPI,Success,1247.68
Card,Success,851.81
Cash,Success,1026.39
Card,Success,3545.41
Cash,Success,329.03
UPI,Success,2570.01
UPI,Success,2499.97
UPI,Success,3306.72
UPI,Failed,4715.7
UPI,Success,1087.49
Cash,Failed,521.56
Cash,Success,1132.94
Card,Success,465.48
Card,Failed,1196.69
Card,Success,1752.65
Cash,Refunded,3176.42
Card,Refunded,3793.25
Card,Refunded,1294.77
UPI,Success,1144.16
UPI,Success,4707.63
Card,Success,3491.27
Card,Success,2105.31
Card,Success,632.7
Card,Success,1318.35
Card,Failed,2153.65
UPI,Success,3337.53
Card,Success,760.15
Cash,Failed,717.54
Cash,Failed,4487.02
UPI,Success,4476.62
Cash,Success,610.81
UPI,Refunded,4195.93
UPI,Success,4609.08
UPI,Success,2559.34
UPI,Success,1413.4
Card,Refunded,2189.85
UPI,Success,1488.17
Card,Success,1502.04
Cash,Success,3383.17
Cash,Success,781.12
Cash,Success,2268.18
Cash,Success,3213.28
UPI,Success,670.75
Cash,Failed,4627.72
UPI,Success,2473.8
UPI,Success,3565.82
UPI,Success,4432.61
Card,Success,2746.69
Card,Success,3071.8
Card,Failed,3704.53
Cash,Success,3945.88
UPI,Failed,215.29
UPI,Failed,434.76
Card,Success,325.97
Card,Success,1426.54
Card,Success,2370.23
Cash,Success,843.22
Cash,Success,3129.56
Cash,Success,2296.15
Cash,Success,4981.16
Cash,Success,3256.0
UPI,Success,2953.65
UPI,Success,4520.62
Card,Success,1480.14
UPI,Refunded,1147.53
UPI,Success,1817.1
Cash,Success,3299.18
Card,Success,2914.27
Card,Success,4374.85
Card,Failed,3687.6
Cash,Success,1008.84
Cash,Success,1059.35
Card,Success,4739.92
UPI,Success,1900.6
Cash,Success,637.24
UPI,Success,1664.4
Card,Success,1594.62
Cash,Success,3808.88
Card,Success,3502.69
Card,Success,1798.79
UPI,Success,2982.9
Card,Success,3861.93
UPI,Success,4019.22
UPI,Success,126.89
Card,Success,937.32
Card,Success,1448.91
Cash,Success,1197.22
Cash,Refunded,2917.97
Cash,Refunded,1838.9
UPI,Success,1224.16
UPI,Refunded,1950.99
UPI,Success,3670.9
Cash,Success,3113.68
Card,Failed,4856.27
Card,Success,3655.41
Cash,Success,631.16
Cash,Success,3624.77
Card,Failed,408.39
Card,Success,1955.72
UPI,Success,2653.11
Cash,Success,3583.72
Card,Success,579.44
UPI,Success,3886.1
Cash,Success,1385.33
Card,Success,1700.28
UPI,Success,3279.19
UPI,Success,4868.72
Card,Success,997.5
Card,Success,2195.77
UPI,Failed,3544.56
UPI,Success,4774.1
Cash,Success,2329.31
Cash,Success,1713.87
Card,Failed,1592.75
Cash,Success,352.29
UPI,Success,4445.43
Cash,Success,258.6
UPI,Success,1835.21
Card,Success,826.37
UPI,Failed,666.74
Cash,Success,2330.6
Cash,Refunded,4907.66
Card,Failed,1504.8
Card,Success,2977.16
UPI,Success,2275.87
Cash,Success,2427.58
Card,Success,3553.95
UPI,Success,1478.14
UPI,Success,4438.3
UPI,Success,1097.41
Cash,Success,534.84
Card,Success,1119.03
UPI,Success,3046.83
UPI,Success,4261.64
UPI,Success,3278.25
Cash,Success,1289.04
Cash,Success,845.82
Cash,Success,3714.47
Cash,Success,3052.39
UPI,Failed,3320.19
UPI,Success,1219.84
Cash,Success,4438.38
UPI,Success,4329.33
Card,Success,1146.83
Cash,Success,4168.01
Card,Success,4055.47
UPI,Success,2141.73
Cash,Success,3323.31
Card,Success,2815.74
Cash,Success,3951.79
Cash,Success,913.62
Cash,Success,960.11
Cash,Success,4527.65
Cash,Success,1664.01
UPI,Success,347.03
Card,Success,129.08
Cash,Failed,3615.83
Cash,Success,3149.55
UPI,Success,2691.82
Cash,Success,3323.03
Card,Success,3707.13
Cash,Success,767.03
Cash,Success,1730.16
Card,Success,2772.58
Cash,Success,224.91
Card,Success,4516.5
Cash,Refunded,4102.75
Card,Success,4741.29
UPI,Success,4070.26
Cash,Success,1069.74
Card,Success,3510.31
Card,Success,4526.87
Card,Success,764.57
Cash,Refunded,659.75
Card,Success,4541.5
Cash,Success,4990.14
Cash,Success,4306.98
Cash,Success,3995.35
UPI,Success,144.19
Cash,Success,1355.49
Cash,Success,4963.13
Card,Success,2088.92
UPI,Success,4263.09
Card,Failed,358.82
Card,Success,507.4
UPI,Success,806.49
Cash,Success,2709.7
UPI,Success,3660.6
Cash,Success,3232.2
Card,Failed,377.8
UPI,Success,821.01
UPI,Success,2680.15
UPI,Success,167.08
UPI,Success,420.34
UPI,Success,1156.83
Card,Success,2543.02
UPI,Refunded,4119.74
UPI,Success,2680.67
Cash,Success,1237.22
Cash,Success,2300.25
Card,Success,2899.9
Cash,Success,1875.12
Card,Success,2121.02
UPI,Success,3609.39
UPI,Success,2497.05
Cash,Success,1081.84
UPI,Success,4787.86
UPI,Success,4637.27
Cash,Success,1336.25
Cash,Success,560.49
Cash,Success,2367.97
Card,Failed,3748.87
UPI,Failed,4939.61
Card,Success,1733.11
UPI,Success,1086.25
Card,Success,2365.69
UPI,Success,2092.26
UPI,Success,4193.28
UPI,Success,1455.52
UPI,Refunded,2867.25
UPI,Success,4728.17
UPI,Success,3798.02
Cash,Refunded,2343.06
UPI,Success,1010.8
UPI,Success,934.36
Card,Success,2589.21
Card,Success,4530.99
Cash,Success,3821.5
Card,Success,490.05
UPI,Success,4649.02
Card,Success,2694.07
UPI,Success,4456.14
UPI,Success,3886.82
UPI,Success,3164.52
Cash,Success,1825.59
Cash,Success,4308.09
Card,Success,1256.8
Card,Success,3230.72
UPI,Failed,1148.17
UPI,Success,1662.98
UPI,Success,2457.82
UPI,Success,1251.22
UPI,Success,3104.9
UPI,Refunded,341.26
Cash,Success,1602.32
Card,Success,4934.32
Card,Success,3351.55
Card,Failed,3919.99
Cash,Success,1376.34
UPI,Success,3363.17
Cash,Failed,547.6
Card,Success,1435.15
Card,Success,3344.39
Card,Success,2119.34
Card,Refunded,148.76
UPI,Success,4943.87
Card,Success,4650.29
UPI,Success,2045.87
Card,Refunded,2838.6
Card,Success,4312.37
Card,Success,3483.25
Cash,Failed,2431.67
Card,Success,4002.78
Cash,Success,4698.7
Cash,Success,1672.94
UPI,Failed,4584.1
Cash,Success,145.67
Cash,Success,4007.98
Cash,Success,4120.27
UPI,Success,4035.42
UPI,Success,3887.02
Cash,Success,3841.07
Cash,Success,2602.33
Cash,Success,4222.1
Card,Success,684.52
Card,Success,2639.12
UPI,Success,4508.6
UPI,Success,4734.44
UPI,Success,4586.29
UPI,Success,3469.68
Cash,Failed,2887.64
UPI,Success,4117.23
Card,Failed,635.81
UPI,Success,4833.03
UPI,Success,4399.18
Card,Success,1783.4
Cash,Success,3420.66
Cash,Success,2195.96
UPI,Refunded,753.78
UPI,Success,1262.27
UPI,Success,4891.41
UPI,Success,2260.52
Cash,Success,4193.04
Card,Success,1109.65
Cash,Success,3491.72
Cash,Success,2045.16
Cash,Success,1246.85
Cash,Success,779.53
UPI,Success,4123.69
UPI,Success,3048.48
Card,Success,3039.32
UPI,Failed,1535.56
UPI,Success,4559.66
Cash,Success,3213.78
UPI,Success,885.31
Cash,Failed,3831.47
Cash,Success,1045.97
Cash,Success,1482.19
Card,Success,310.53
UPI,Success,2256.07
Card,Success,529.48
UPI,Success,3325.53
Card,Success,1646.5
UPI,Success,756.95
UPI,Success,1626.48
Card,Success,3263.92
UPI,Success,3629.45
Card,Success,2528.22
Card,Success,1878.21
Cash,Refunded,4310.76
Card,Success,3745.61
Card,Success,4893.81
Cash,Success,694.76
UPI,Success,2150.72
Cash,Success,881.39
Card,Success,4928.81
UPI,Success,706.39
Cash,Success,2203.12
Card,Refunded,1201.28
Cash,Success,2474.99
UPI,Success,4436.69
Card,Success,4080.49
Cash,Success,1179.62
Cash,Success,984.19
Cash,Success,1412.73
UPI,Success,4761.23
Card,Success,616.9
Card,Success,1545.96
UPI,Success,742.04
Card,Refunded,3242.86
Cash,Failed,2969.25
UPI,Success,870.34
UPI,Success,1042.03
UPI,Success,241.02
Cash,Success,225.23
Card,Success,1153.96
Card,Success,826.46
UPI,Success,242.39
Card,Success,736.5
UPI,Success,1117.76
Cash,Success,3385.03
Card,Success,2175.07
Cash,Success,438.06
Cash,Success,1014.76
UPI,Success,2252.59
Cash,Success,2237.03
UPI,Success,2221.1
Cash,Success,1710.17
Card,Success,3833.12
Cash,Success,4862.99
Cash,Success,3386.51
UPI,Success,3777.64
UPI,Failed,3750.61
UPI,Success,2709.04
Cash,Success,3091.87
Cash,Success,3119.53
Cash,Refunded,2314.08
Card,Success,54.14
Card,Success,4386.26
UPI,Success,3531.35
UPI,Success,2182.88
UPI,Success,3432.61
Cash,Success,4422.16
Card,Success,540.15
Cash,Success,2303.04
Cash,Success,2214.67
Card,Success,444.07
Card,Success,4118.41
UPI,Failed,2792.91
Cash,Failed,1633.11
UPI,Failed,98.69
Card,Failed,93.04
Cash,Failed,2269.02
Card,Success,336.54
Card,Success,3717.69
Cash,Success,4030.79
UPI,Success,2342.03
Cash,Success,3414.34
Cash,Success,4870.46
Card,Success,4987.26
UPI,Success,686.03
Cash,Success,4120.23
Cash,Refunded,3545.53
UPI,Success,2544.03
Card,Success,582.85
Card,Success,791.85
Cash,Success,3845.02
UPI,Success,3945.94
Cash,Refunded,251.41
UPI,Success,125.09
UPI,Failed,1510.37
UPI,Success,2917.52
Card,Success,3125.1
UPI,Success,2859.93
UPI,Success,947.65
UPI,Success,2560.48
Card,Success,3978.19
UPI,Success,818.99
Card,Failed,424.24
Cash,Success,990.06
Cash,Success,268.68
Card,Success,1523.17
Cash,Success,1116.34
Card,Success,268.2
UPI,Success,63.48
Card,Refunded,3008.8
Cash,Success,1118.22
Card,Success,3628.46
UPI,Failed,786.0
UPI,Success,2279.09
UPI,Success,175.27
Cash,Success,1703.4
Cash,Refunded,3375.25
UPI,Success,3650.89
Card,Failed,2941.24
Card,Failed,2626.53
UPI,Success,3992.3
UPI,Failed,4680.38
Card,Refunded,4222.3
Card,Success,3216.92
Cash,Success,4142.11
Card,Success,2607.45
UPI,Refunded,4988.41
Card,Success,4996.28
Cash,Success,241.0
Card,Success,2388.29
Cash,Success,1666.16
UPI,Success,956.2
Card,Success,4221.34
Card,Failed,56.12
Cash,Success,814.07
UPI,Success,1266.18
Cash,Success,1034.28
Card,Success,3902.85
UPI,Success,2653.06
Cash,Success,3960.91
Cash,Success,1816.14
Card,Success,4251.94
Cash,Success,4665.31
Card,Success,1396.07
UPI,Success,3500.34
UPI,Failed,335.59
Card,Success,2779.99
Card,Success,1250.35
UPI,Success,1156.27
Card,Success,1190.34
Cash,Success,3475.23
Card,Success,2413.67
Card,Success,1705.58
Card,Refunded,230.38
Cash,Success,1290.18
UPI,Success,3873.33
Card,Success,3045.38
UPI,Success,2912.36
Card,Success,1234.61
UPI,Success,4867.23
UPI,Success,445.06
Cash,Success,3553.77
UPI,Success,260.77
UPI,Failed,4883.28
UPI,Success,3904.02
Card,Success,1423.58
Card,Failed,2969.55
Cash,Success,2204.03
Cash,Failed,4619.84
Cash,Success,4933.76
Card,Success,4965.02
Cash,Success,3667.58
UPI,Refunded,113.05
Cash,Success,2006.56
UPI,Success,1585.92
Card,Success,794.13
Cash,Success,2553.1
UPI,Success,2272.02
UPI,Success,2415.25
UPI,Success,598.24
Card,Success,675.92
Cash,Success,889.75
Cash,Success,3519.81
Cash,Success,984.89
Card,Success,2688.1
Cash,Success,2045.1
UPI,Success,2875.25
Cash,Success,1086.63
UPI,Success,4815.2
UPI,Success,1605.16
UPI,Success,4308.42
UPI,Success,1146.18
Card,Success,1902.35
Cash,Success,3262.08
Cash,Success,2384.93
Cash,Success,4730.01
Cash,Success,4848.79
UPI,Success,4391.45
Cash,Failed,4145.44
UPI,Success,3603.53
